datum,M01AB_monthly,M01AE_monthly,N02BA_monthly,N02BE_monthly,N05B_monthly,N05C_monthly,R03_monthly,R06_monthly,M01AB_weekly,M01AE_weekly,N02BA_weekly,N02BE_weekly,N05B_weekly,N05C_weekly,R03_weekly,R06_weekly,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,M01AB_hourly,M01AE_hourly,N02BA_hourly,N02BE_hourly,N05B_hourly,N05C_hourly,R03_hourly,R06_hourly,Year_hourly,Month_hourly,Hour_hourly
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.19,3.0,37.6,14.0,0.0,0.0,3.0,48384.0,216.0,276.0
2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.99,4.0,33.0,8.0,1.0,0.0,0.0,48384.0,216.0,276.0
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99,3.99,3.25,26.124000000000002,11.0,2.0,10.0,3.0,48384.0,216.0,276.0
2016-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,11.31,10.0,34.0,9.0,0.0,4.0,3.0,48384.0,216.0,276.0
2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,4.0,24.0,10.0,0.0,8.0,4.0,48384.0,216.0,276.0
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.759,4.0,32.0,13.0,0.0,2.0,0.0,48384.0,216.0,276.0
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.7920000000000003,2.5,24.4,7.0,0.0,8.0,2.0,48384.0,216.0,276.0
2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.628,2.0,38.0,31.0,0.0,3.0,1.0,48384.0,216.0,276.0
2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.33,4.0,26.3,17.0,0.0,3.0,0.0,48384.0,216.0,276.0
2016-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,3.693,2.4,56.0,11.0,0.0,5.0,4.1,48384.0,216.0,276.0
2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.396,2.15,31.0,11.0,2.0,0.0,1.0,48384.0,216.0,276.0
2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,2.792,3.0,33.4,14.0,0.0,4.0,1.0,48384.0,216.0,276.0
2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,4.3100000000000005,3.05,19.7,12.0,0.0,3.0,2.0,48384.0,216.0,276.0
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,2.33,2.1,29.4,6.0,0.0,4.0,3.0,48384.0,216.0,276.0
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,6.99,6.0,28.4,13.0,3.0,7.0,1.0,48384.0,216.0,276.0
2016-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.779,6.2,61.2,8.0,0.0,1.0,1.0,48384.0,216.0,276.0
2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.99,1.0,4.0,57.6,4.0,2.0,4.0,1.0,48384.0,216.0,276.0
2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.67,7.4,51.7,17.0,3.0,1.0,3.0,48384.0,216.0,276.0
2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68,1.802,5.45,64.5,3.0,0.0,0.0,4.0,48384.0,216.0,276.0
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,2.0,4.0,50.6,4.0,0.0,1.0,1.2,48384.0,216.0,276.0
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,7.65,1.2,54.038,5.0,0.0,4.0,2.0,48384.0,240.0,276.0
2016-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,5.33,3.0,59.662,2.0,2.0,17.0,3.0,48384.0,240.0,276.0
2016-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,2.99,6.0,47.6,8.0,0.0,10.0,2.5,48384.0,240.0,276.0
2016-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,78.2,8.0,0.0,1.0,1.0,48384.0,240.0,276.0
2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,3.99,6.0,44.0,4.0,0.0,3.0,0.0,48384.0,240.0,276.0
2016-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,4.297,6.0,47.625,4.0,0.0,0.0,1.0,48384.0,240.0,276.0
2016-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,6.33,5.0,52.7,2.0,0.0,6.0,5.0,48384.0,240.0,276.0
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.066,5.0,31.6,1.0,0.0,3.0,1.0,48384.0,240.0,276.0
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,2.406,11.65,52.6,54.833333333,1.0,8.0,1.0,48384.0,240.0,276.0
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,2.373,2.0,45.75,18.0,1.0,17.0,2.0,48384.0,240.0,276.0
2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,4.33,3.2,42.2,20.0,0.0,3.0,2.3,48384.0,240.0,276.0
2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,3.0,38.7,22.0,0.0,9.0,1.0,48384.0,240.0,276.0
2016-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.97,3.3499999999999996,47.2,16.0,1.0,13.0,1.0,48384.0,240.0,276.0
2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,5.0,50.8,1.0,0.0,9.0,1.0,48384.0,240.0,276.0
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.056,9.0,42.1,9.0,3.0,7.0,3.1,48384.0,240.0,276.0
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,6.66,5.0,26.7,11.0,0.0,2.0,1.0,48384.0,240.0,276.0
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6400000000000001,5.66,6.0,52.5,2.0,0.0,2.0,2.0,48384.0,240.0,276.0
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,3.825,0.0,40.8,5.0,0.0,6.0,2.0,48384.0,240.0,276.0
2016-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.67,4.0,29.700000000000003,3.0,0.0,10.0,4.0,48384.0,240.0,276.0
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,3.023,7.5,37.0,1.0,1.0,2.0,1.0,48384.0,240.0,276.0
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,4.572,5.4,62.4,10.0,0.0,7.0,0.0,48384.0,240.0,276.0
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.3970000000000002,6.0,28.4,10.0,0.0,2.0,1.0,48384.0,240.0,276.0
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,2.023,3.0,32.2,10.0,2.0,4.0,0.0,48384.0,240.0,276.0
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.7800000000000002,6.0,34.4,9.0,0.0,5.0,0.0,48384.0,240.0,276.0
2016-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33,4.54,6.1,78.5,23.0,0.0,9.0,5.0,48384.0,240.0,276.0
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,1.703,4.0,25.9,18.0,0.0,6.0,3.0,48384.0,264.0,276.0
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.7030000000000003,4.1,42.2,1.0,0.0,2.0,3.0,48384.0,264.0,276.0
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,42.5,3.0,0.0,0.0,1.0,48384.0,264.0,276.0
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,4.373,3.6,24.3,14.0,1.0,6.0,4.2,48384.0,264.0,276.0
2016-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.666666667,3.02,5.8,35.4,9.0,0.0,0.0,2.0,48384.0,264.0,276.0
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.726,6.3,35.0,9.0,0.0,5.0,1.0,48384.0,264.0,276.0
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.35,8.0,20.0,19.166666667,2.0,8.0,3.0,48384.0,264.0,276.0
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,5.66,1.4,25.0,18.0,0.0,4.0,0.0,48384.0,264.0,276.0
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,6.33,7.0,31.1,5.0,2.0,12.0,3.4,48384.0,264.0,276.0
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66,1.759,4.0,33.0,6.0,0.0,1.0,1.0,48384.0,264.0,276.0
2016-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.825,7.0,56.5,10.0,0.0,1.0,1.2,48384.0,264.0,276.0
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.726,3.8,50.5,5.0,3.0,1.0,1.0,48384.0,264.0,276.0
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,0.33,4.0,30.1,27.0,5.0,5.0,1.0,48384.0,264.0,276.0
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.167,4.0,38.912,5.0,0.0,10.0,1.0,48384.0,264.0,276.0
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.726,5.7,41.4,0.0,0.0,1.0,1.4,48384.0,264.0,276.0
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,4.33,6.25,31.0,7.0,1.0,2.0,2.0,48384.0,264.0,276.0
2016-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.7,4.0,35.4,3.0,0.0,3.0,2.0,48384.0,264.0,276.0
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,3.34,5.25,30.0,1.0,0.0,13.0,3.0,48384.0,264.0,276.0
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,4.703,1.1,23.0,3.0,2.0,7.0,2.0,48384.0,264.0,276.0
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.33,3.7,44.124,5.0,0.0,0.0,1.0,48384.0,264.0,276.0
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,4.333,6.0,28.0,2.0,0.0,10.0,3.0,48384.0,264.0,276.0
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,5.0,7.0,21.0,20.0,4.0,5.0,1.0,48384.0,264.0,276.0
2016-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,5.0,4.0,36.0,9.0,3.0,12.0,2.0,48384.0,264.0,276.0
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.363,2.05,23.0,5.0,0.0,12.0,0.0,48384.0,264.0,276.0
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68,5.67,3.0,45.6,6.0,2.0,0.0,0.0,48384.0,264.0,276.0
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,2.363,1.5,55.662,8.0,0.0,9.0,0.0,48384.0,288.0,276.0
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.076,3.2,43.0,14.0,0.0,26.0,0.2,48384.0,288.0,276.0
2016-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17,2.68,3.0,43.3,2.0,0.0,1.0,4.0,48384.0,288.0,276.0
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,1.6800000000000002,4.0,23.0,6.0,1.0,13.0,2.0,48384.0,288.0,276.0
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.09,4.4,27.2,4.0,0.0,20.0,1.0,48384.0,288.0,276.0
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,2.726,1.7,47.0,8.0,3.0,7.0,3.0,48384.0,288.0,276.0
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,1.67,5.0,35.7,9.0,0.0,2.0,0.0,48384.0,288.0,276.0
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,1.6700000000000002,4.0,35.062,2.0,0.0,0.0,2.0,48384.0,288.0,276.0
2016-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,6.33,10.1,45.4,1.0,0.0,15.0,2.0,48384.0,288.0,276.0
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,2.4290000000000003,3.1,44.5,28.333333333,3.0,21.0,4.0,48384.0,288.0,276.0
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.1,43.6,0.0,0.0,18.0,0.0,48384.0,288.0,276.0
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,3.7800000000000002,5.65,32.2,21.0,0.0,10.0,1.2,48384.0,288.0,276.0
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66,3.33,1.0,22.8,8.0,0.0,5.0,1.0,48384.0,288.0,276.0
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,6.32,2.2,39.775,8.0,3.0,23.0,1.0,48384.0,288.0,276.0
2016-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.99,2.66,4.15,59.95,10.0,0.0,6.0,1.0,48384.0,288.0,276.0
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48384.0,288.0,276.0
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,3.66,4.0,46.0,12.0,2.0,1.0,0.0,48384.0,288.0,276.0
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,2.8120000000000003,0.25,37.0,5.0,0.0,6.0,2.5,48384.0,288.0,276.0
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,4.165,3.8000000000000003,38.4,1.0,0.0,5.0,0.0,48384.0,288.0,276.0
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,4.67,1.15,32.0,6.0,0.0,8.0,2.0,48384.0,288.0,276.0
2016-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,6.7,4.2,82.0,4.0,1.0,2.0,1.0,48384.0,288.0,276.0
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33,4.66,2.0,58.924,6.0,0.0,2.0,2.0,48384.0,288.0,276.0
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,0.416666667,54.2,8.0,2.0,13.0,0.0,48384.0,288.0,276.0
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,6.33,6.45,57.2,7.0,0.0,13.0,0.0,48384.0,288.0,276.0
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.01,6.35,81.2,4.0,3.0,6.0,2.0,48384.0,288.0,276.0
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,8.99,7.3,161.0,13.0,0.0,3.0,0.0,48384.0,288.0,276.0
2017-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2125,0.6375,0.625,32.0,0.0,0.625,3.125,3.125,48408.0,24.0,276.0
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,5.831250000000001,4.625,66.8125,8.75,0.0,7.03125,1.875,48408.0,24.0,276.0
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.804166668,5.970833334,6.416666667,56.766666664,10.0,1.250000001,5.0,2.916666667,48408.0,24.0,276.0
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.504166667,7.879166667,5.208333334,62.208333334,14.583333334999999,0.0,11.250000001,2.5,48408.0,24.0,276.0
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.583333334,3.050000002,5.625000001,65.562500002,10.833333334,0.0,15.416666667000001,2.5,48408.0,24.0,276.0
2017-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.916666667,5.154166667,5.958333334,34.625,8.75,0.0,2.5,0.0,48408.0,24.0,276.0
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8875000010000003,4.057083334,2.5833333339999998,56.125000001000004,9.166666669,0.416666667,1.666666666,2.0833333339999998,48408.0,24.0,276.0
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3875,4.73875,13.291666666,54.250000003000004,25.000000001,1.6666666669999999,7.5,0.833333334,48408.0,24.0,276.0
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.308333333,5.501666669,9.166666667,51.041666667,19.999999999,1.25,1.666666666,2.916666668,48408.0,24.0,276.0
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333334,5.196666668,8.749999999,65.937499997,14.166666665000001,1.250000001,4.583333333000001,1.6666666669999999,48408.0,24.0,276.0
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.804166668000001,3.891666668,9.541666666,54.416666669,19.583333334000002,0.0,3.333333333,1.333333334,48408.0,24.0,276.0
2017-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.975000001,4.364583335,7.708333334,47.916666669,16.666666666,0.833333333,5.416666667,2.083333335,48408.0,24.0,276.0
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.670833334,4.029166669,8.04166667,63.562500001000004,12.500000002,0.416666667,7.083333334000001,2.083333335,48408.0,24.0,276.0
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.225000002,4.139166668,5.2916666679999995,48.458333334,13.333333334,1.666666666,3.75,2.500000002,48408.0,24.0,276.0
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.741666665,4.445833335,6.500000001,45.958333333,16.666666667,1.25,5.833333333000001,0.833333334,48408.0,24.0,276.0
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.000000001,5.700000001,7.833333336,37.75,15.833333333,0.0,2.5,3.333333335,48408.0,24.0,276.0
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.608333334,4.738750002,4.125,37.624999999,23.333333334000002,2.916666667,12.5,2.500000001,48408.0,24.0,276.0
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.695833334,2.400000001,4.583333334,50.208333334,14.999999999,2.0833333339999998,4.583333334,2.916666668,48408.0,24.0,276.0
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.137500001,4.505000002,6.291666667,41.75,15.833333335,0.833333333,2.5,1.6666666669999999,48408.0,24.0,276.0
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.112500001,5.770833334,10.958333333,40.083333333,11.250000001,0.0,9.999999999,2.916666669,48408.0,24.0,276.0
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779166667,5.108333335,7.666666667,51.1875,18.75,2.083333333,13.749999999000002,2.291666667,48408.0,24.0,276.0
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.979166669,5.224583333,7.0416666679999995,36.625,13.750000001,0.833333333,8.333333333,0.0,48408.0,24.0,276.0
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.850000002,7.541250001,5.1666666679999995,42.609166666,21.250000001,2.083333333,9.583333334,1.250000001,48408.0,24.0,276.0
2017-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.970833334,6.112500001,2.250000001,32.083333333,9.166666666,0.0,1.666666667,1.250000001,48408.0,24.0,276.0
2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.058333334,5.616250001,7.0,35.517499999,17.083333333,4.166666667,7.083333333000001,4.166666668,48408.0,24.0,276.0
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.375,5.188333333,6.041666667,31.624999999,10.833333334,0.416666667,8.333333332,2.0833333339999998,48408.0,48.0,276.0
2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.195833333,6.211666667,6.416666667,42.291666667,9.166666668,0.416666667,0.416666667,0.833333334,48408.0,48.0,276.0
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.637500002,6.255416667,8.999999999,42.900833334,15.833333333999999,2.5,7.083333334000001,0.833333333,48408.0,48.0,276.0
2017-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779166668,4.1666666679999995,4.416666667,27.708333334,12.083333334999999,0.833333333,7.499999999,3.750000002,48408.0,48.0,276.0
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,4.4,13.0,3.0,2.0,5.0,0.0,48408.0,48.0,276.0
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.33,3.5,13.8,3.0,0.0,7.0,2.0,48408.0,48.0,276.0
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.6700000000000002,4.0,36.0,7.0,0.0,10.0,2.0,48408.0,48.0,276.0
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9825,1.7600000000000002,4.0,20.4,6.0,0.0,0.0,1.0,48408.0,48.0,276.0
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,3.34,4.75,23.2,5.0,0.0,2.0,0.0,48408.0,48.0,276.0
2017-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,6.32,5.1,12.4,11.0,1.0,1.0,3.0,48408.0,48.0,276.0
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48408.0,48.0,276.0
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,5.0,2.1,22.0,0.0,0.0,1.0,1.0,48408.0,48.0,276.0
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.67,2.0,19.2,1.0,0.0,1.0,1.0,48408.0,48.0,276.0
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,4.66,1.0,31.6,2.0,0.0,0.0,3.0,48408.0,48.0,276.0
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.802,2.1,12.25,4.0,0.0,8.0,1.2,48408.0,48.0,276.0
2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,2.35,30.0,10.0,0.0,0.0,3.1,48408.0,48.0,276.0
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.76,4.5,33.1,2.0,0.0,1.0,3.0,48408.0,48.0,276.0
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.155,4.0,22.9,14.0,0.0,8.0,1.0,48408.0,48.0,276.0
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,2.4290000000000003,7.2,21.1,9.0,0.0,5.0,0.0,48408.0,48.0,276.0
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,5.67,4.05,24.1,5.0,1.0,8.0,2.0,48408.0,48.0,276.0
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.67,4.0,29.8,10.0,1.0,7.0,1.0,48408.0,48.0,276.0
2017-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.34,5.25,24.0,6.875,0.0,2.0,0.0,48408.0,48.0,276.0
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,3.68,7.0,16.4,14.0,0.0,7.0,2.0,48408.0,48.0,276.0
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.66,5.0,15.100000000000001,17.0,0.0,5.0,2.0,48408.0,72.0,276.0
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.13,3.0,13.0,1.0,1.0,1.0,2.0,48408.0,72.0,276.0
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.99,4.0,12.9,9.0,1.0,6.0,4.0,48408.0,72.0,276.0
2017-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01,3.67,3.1,17.0,0.0,0.0,5.0,4.5,48408.0,72.0,276.0
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83,2.33,1.1,19.6,1.0,0.0,0.0,3.0,48408.0,72.0,276.0
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,5.33,6.5,15.0,4.0,0.0,0.0,2.0,48408.0,72.0,276.0
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.34,0.0,15.2,4.0,0.0,0.0,3.0,48408.0,72.0,276.0
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33,2.33,6.0,26.9,6.0,1.0,0.0,2.5,48408.0,72.0,276.0
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.33,4.6,26.3,8.0,1.0,0.0,1.0,48408.0,72.0,276.0
2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,4.066,6.0,20.1,2.0,1.0,5.0,3.5,48408.0,72.0,276.0
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,0.68,2.7,17.8,2.0,0.0,10.0,0.0,48408.0,72.0,276.0
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,1.34,3.0,15.0,5.0,0.0,5.0,1.0,48408.0,72.0,276.0
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,1.703,2.5,14.6,4.0,0.0,0.0,0.0,48408.0,72.0,276.0
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.056,4.75,28.2,4.0,0.0,1.0,3.0,48408.0,72.0,276.0
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,2.802,0.0,11.0,14.0,0.0,3.0,3.0,48408.0,72.0,276.0
2017-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.38,4.25,20.4,3.0,0.0,1.0,1.0,48408.0,72.0,276.0
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6600000000000001,6.683,4.7,16.1,3.0,0.0,7.0,3.0,48408.0,72.0,276.0
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,2.0300000000000002,2.2,12.6,4.0,0.0,1.0,5.3,48408.0,72.0,276.0
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6600000000000001,5.023,2.0,16.4,7.0,0.0,2.0,2.0,48408.0,72.0,276.0
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,2.133,1.0,13.3,8.0,0.0,6.0,3.5,48408.0,72.0,276.0
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,3.0,4.5,12.3,7.0,0.0,5.0,6.3,48408.0,72.0,276.0
2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.49,1.0,33.3,3.0,0.0,0.0,4.0,48408.0,72.0,276.0
